time,rel_time(sec),velocity(c/s)
2019-05-23T06:45:45.000000,17145.0,12.965003967285156
2019-05-23T06:45:46.000000,17146.0,59.969825744628906
2019-05-23T06:45:47.000000,17147.0,22.97464370727539
2019-05-23T06:45:48.000000,17148.0,15.979463577270508
2019-05-23T06:45:49.000000,17149.0,78.98428344726562
2019-05-23T06:45:50.000000,17150.0,15.98910140991211
2019-05-23T06:45:51.000000,17151.0,33.99392318725586
2019-05-23T06:45:52.000000,17152.0,4.998741149902344
2019-05-23T06:45:53.000000,17153.0,57.003562927246094
2019-05-23T06:45:54.000000,17154.0,84.00837707519531
2019-05-23T06:45:55.000000,17155.0,101.01319885253906
2019-05-23T06:45:56.000000,17156.0,127.01801300048828
2019-05-23T06:45:57.000000,17157.0,42.0228385925293
2019-05-23T06:45:58.000000,17158.0,144.02764892578125
2019-05-23T06:45:59.000000,17159.0,112.03247833251952
2019-05-23T06:46:00.000000,17160.0,159.03729248046875
2019-05-23T06:46:01.000000,17161.0,248.0421142578125
2019-05-23T06:46:02.000000,17162.0,141.04693603515625
2019-05-23T06:46:03.000000,17163.0,215.0517578125
2019-05-23T06:46:04.000000,17164.0,180.05657958984375
2019-05-23T06:46:05.000000,17165.0,290.0614013671875
2019-05-23T06:46:06.000000,17166.0,346.06622314453125
2019-05-23T06:46:07.000000,17167.0,208.071044921875
2019-05-23T06:46:08.000000,17168.0,327.07586669921875
2019-05-23T06:46:09.000000,17169.0,245.0806579589844
2019-05-23T06:46:10.000000,17170.0,178.08547973632812
2019-05-23T06:46:11.000000,17171.0,174.09030151367188
2019-05-23T06:46:12.000000,17172.0,155.09512329101562
2019-05-23T06:46:13.000000,17173.0,247.09994506835935
2019-05-23T06:46:14.000000,17174.0,165.10476684570312
2019-05-23T06:46:15.000000,17175.0,201.10958862304688
2019-05-23T06:46:16.000000,17176.0,119.11441040039062
2019-05-23T06:46:17.000000,17177.0,67.11923217773438
2019-05-23T06:46:18.000000,17178.0,227.12405395507807
2019-05-23T06:46:19.000000,17179.0,143.12887573242188
2019-05-23T06:46:20.000000,17180.0,200.1336975097656
2019-05-23T06:46:21.000000,17181.0,197.13851928710935
2019-05-23T06:46:22.000000,17182.0,157.14334106445312
2019-05-23T06:46:23.000000,17183.0,260.1481628417969
2019-05-23T06:46:24.000000,17184.0,163.1529541015625
2019-05-23T06:46:25.000000,17185.0,226.15777587890625
2019-05-23T06:46:26.000000,17186.0,261.16259765625
2019-05-23T06:46:27.000000,17187.0,263.1674194335937
2019-05-23T06:46:28.000000,17188.0,338.1722412109375
2019-05-23T06:46:29.000000,17189.0,243.17706298828125
2019-05-23T06:46:30.000000,17190.0,288.181884765625
2019-05-23T06:46:31.000000,17191.0,319.18670654296875
2019-05-23T06:46:32.000000,17192.0,351.1915283203125
2019-05-23T06:46:33.000000,17193.0,338.19635009765625
2019-05-23T06:46:34.000000,17194.0,318.201171875
2019-05-23T06:46:35.000000,17195.0,366.20599365234375
2019-05-23T06:46:36.000000,17196.0,250.2108154296875
2019-05-23T06:46:37.000000,17197.0,336.21563720703125
2019-05-23T06:46:38.000000,17198.0,285.220458984375
2019-05-23T06:46:39.000000,17199.0,245.22525024414065
2019-05-23T06:46:40.000000,17200.0,316.2300720214844
2019-05-23T06:46:41.000000,17201.0,145.23489379882812
2019-05-23T06:46:42.000000,17202.0,281.2397155761719
2019-05-23T06:46:43.000000,17203.0,267.2445373535156
2019-05-23T06:46:44.000000,17204.0,138.24935913085938
2019-05-23T06:46:45.000000,17205.0,227.25418090820312
2019-05-23T06:46:46.000000,17206.0,158.25900268554688
2019-05-23T06:46:47.000000,17207.0,162.26382446289062
2019-05-23T06:46:48.000000,17208.0,188.2686462402344
2019-05-23T06:46:49.000000,17209.0,203.27346801757807
2019-05-23T06:46:50.000000,17210.0,168.27825927734375
2019-05-23T06:46:51.000000,17211.0,72.28308868408203
2019-05-23T06:46:52.000000,17212.0,105.28791046142578
2019-05-23T06:46:53.000000,17213.0,133.292724609375
2019-05-23T06:46:54.000000,17214.0,131.29754638671875
2019-05-23T06:46:55.000000,17215.0,109.3023681640625
2019-05-23T06:46:56.000000,17216.0,123.30719757080078
2019-05-23T06:46:57.000000,17217.0,189.31201171875
2019-05-23T06:46:58.000000,17218.0,166.31683349609375
2019-05-23T06:46:59.000000,17219.0,173.3216552734375
2019-05-23T06:47:00.000000,17220.0,267.32647705078125
2019-05-23T06:47:01.000000,17221.0,243.331298828125
2019-05-23T06:47:02.000000,17222.0,247.33612060546875
2019-05-23T06:47:03.000000,17223.0,377.3409423828125
2019-05-23T06:47:04.000000,17224.0,330.34576416015625
2019-05-23T06:47:05.000000,17225.0,283.3505859375
2019-05-23T06:47:06.000000,17226.0,371.35540771484375
2019-05-23T06:47:07.000000,17227.0,353.3601989746094
2019-05-23T06:47:08.000000,17228.0,414.3650207519531
2019-05-23T06:47:09.000000,17229.0,482.3698425292969
2019-05-23T06:47:10.000000,17230.0,360.3746643066406
2019-05-23T06:47:11.000000,17231.0,319.3794860839844
2019-05-23T06:47:12.000000,17232.0,338.3843078613281
2019-05-23T06:47:13.000000,17233.0,361.3891296386719
2019-05-23T06:47:14.000000,17234.0,371.3939514160156
2019-05-23T06:47:15.000000,17235.0,275.3987731933594
2019-05-23T06:47:16.000000,17236.0,207.40359497070312
2019-05-23T06:47:17.000000,17237.0,167.40838623046875
2019-05-23T06:47:18.000000,17238.0,176.4132080078125
2019-05-23T06:47:19.000000,17239.0,143.41802978515625
2019-05-23T06:47:20.000000,17240.0,51.42285919189453
2019-05-23T06:47:21.000000,17241.0,41.427677154541016
2019-05-23T06:47:22.000000,17242.0,-7.567502975463867
2019-05-23T06:47:23.000000,17243.0,-17.56268310546875
2019-05-23T06:47:24.000000,17244.0,-30.557863235473636
2019-05-23T06:47:25.000000,17245.0,-76.55304718017578
2019-05-23T06:47:26.000000,17246.0,-73.54822540283203
2019-05-23T06:47:27.000000,17247.0,-49.54340362548828
2019-05-23T06:47:28.000000,17248.0,-88.53858184814453
2019-05-23T06:47:29.000000,17249.0,-126.53376770019533
2019-05-23T06:47:30.000000,17250.0,27.47105407714844
2019-05-23T06:47:31.000000,17251.0,-43.52412796020508
2019-05-23T06:47:32.000000,17252.0,-107.5193099975586
2019-05-23T06:47:33.000000,17253.0,-37.51448822021485
2019-05-23T06:47:34.000000,17254.0,-131.50967407226562
2019-05-23T06:47:35.000000,17255.0,37.49515151977539
2019-05-23T06:47:36.000000,17256.0,71.49996948242188
2019-05-23T06:47:37.000000,17257.0,20.504789352416992
2019-05-23T06:47:38.000000,17258.0,102.50961303710938
2019-05-23T06:47:39.000000,17259.0,7.514429092407227
2019-05-23T06:47:40.000000,17260.0,96.51924896240234
2019-05-23T06:47:41.000000,17261.0,139.52407836914062
2019-05-23T06:47:42.000000,17262.0,162.52890014648438
2019-05-23T06:47:43.000000,17263.0,234.53372192382807
2019-05-23T06:47:44.000000,17264.0,110.5385284423828
2019-05-23T06:47:45.000000,17265.0,198.5433349609375
2019-05-23T06:47:46.000000,17266.0,257.5481872558594
2019-05-23T06:47:47.000000,17267.0,237.552978515625
2019-05-23T06:47:48.000000,17268.0,305.55780029296875
2019-05-23T06:47:49.000000,17269.0,233.5626220703125
2019-05-23T06:47:50.000000,17270.0,271.56744384765625
2019-05-23T06:47:51.000000,17271.0,274.572265625
2019-05-23T06:47:52.000000,17272.0,235.57708740234372
2019-05-23T06:47:53.000000,17273.0,249.5819091796875
2019-05-23T06:47:54.000000,17274.0,159.58673095703125
2019-05-23T06:47:55.000000,17275.0,199.591552734375
2019-05-23T06:47:56.000000,17276.0,157.59637451171875
2019-05-23T06:47:57.000000,17277.0,95.60118103027344
2019-05-23T06:47:58.000000,17278.0,137.60598754882812
2019-05-23T06:47:59.000000,17279.0,78.6108169555664
2019-05-23T06:48:00.000000,17280.0,141.61563110351562
2019-05-23T06:48:01.000000,17281.0,120.6204605102539
2019-05-23T06:48:02.000000,17282.0,115.62527465820312
2019-05-23T06:48:03.000000,17283.0,148.63009643554688
2019-05-23T06:48:04.000000,17284.0,-0.3650836944580078
2019-05-23T06:48:05.000000,17285.0,66.63973999023438
2019-05-23T06:48:06.000000,17286.0,46.6445541381836
2019-05-23T06:48:07.000000,17287.0,-6.350625038146973
2019-05-23T06:48:08.000000,17288.0,32.65419387817383
2019-05-23T06:48:09.000000,17289.0,-117.34098815917967
2019-05-23T06:48:10.000000,17290.0,-22.336166381835938
2019-05-23T06:48:11.000000,17291.0,17.66865348815918
2019-05-23T06:48:12.000000,17292.0,-10.326526641845703
2019-05-23T06:48:13.000000,17293.0,97.67829132080078
2019-05-23T06:48:14.000000,17294.0,10.683111190795898
2019-05-23T06:48:15.000000,17295.0,9.687931060791016
2019-05-23T06:48:16.000000,17296.0,49.6927490234375
2019-05-23T06:48:17.000000,17297.0,63.69757080078125
2019-05-23T06:48:18.000000,17298.0,87.702392578125
2019-05-23T06:48:19.000000,17299.0,59.70720672607422
2019-05-23T06:48:20.000000,17300.0,-14.287971496582031
2019-05-23T06:48:21.000000,17301.0,-76.28314971923828
2019-05-23T06:48:22.000000,17302.0,29.721668243408203
2019-05-23T06:48:23.000000,17303.0,-23.273513793945312
2019-05-23T06:48:24.000000,17304.0,-31.268693923950195
2019-05-23T06:48:25.000000,17305.0,18.73612594604492
2019-05-23T06:48:26.000000,17306.0,-36.259056091308594
2019-05-23T06:48:27.000000,17307.0,30.74576568603516
2019-05-23T06:48:28.000000,17308.0,-81.2494125366211
2019-05-23T06:48:29.000000,17309.0,5.755404472351074
2019-05-23T06:48:30.000000,17310.0,76.76022338867188
2019-05-23T06:48:31.000000,17311.0,-80.23495483398438
2019-05-23T06:48:32.000000,17312.0,47.76986312866211
2019-05-23T06:48:33.000000,17313.0,-25.225317001342773
2019-05-23T06:48:34.000000,17314.0,-53.220497131347656
2019-05-23T06:48:35.000000,17315.0,27.784320831298828
2019-05-23T06:48:36.000000,17316.0,13.789140701293944
2019-05-23T06:48:37.000000,17317.0,50.79396057128906
2019-05-23T06:48:38.000000,17318.0,-30.20121955871582
2019-05-23T06:48:39.000000,17319.0,64.80359649658203
2019-05-23T06:48:40.000000,17320.0,123.80841827392578
2019-05-23T06:48:41.000000,17321.0,137.813232421875
2019-05-23T06:48:42.000000,17322.0,216.81805419921875
2019-05-23T06:48:43.000000,17323.0,151.8228759765625
2019-05-23T06:48:44.000000,17324.0,133.82769775390625
2019-05-23T06:48:45.000000,17325.0,180.83251953125
2019-05-23T06:48:46.000000,17326.0,271.8373413085937
2019-05-23T06:48:47.000000,17327.0,245.8421630859375
2019-05-23T06:48:48.000000,17328.0,172.84698486328125
2019-05-23T06:48:49.000000,17329.0,120.85179901123048
2019-05-23T06:48:50.000000,17330.0,131.85662841796875
2019-05-23T06:48:51.000000,17331.0,169.86141967773438
2019-05-23T06:48:52.000000,17332.0,113.8662567138672
2019-05-23T06:48:53.000000,17333.0,164.87106323242188
2019-05-23T06:48:54.000000,17334.0,8.875892639160156
2019-05-23T06:48:55.000000,17335.0,-24.11928939819336
2019-05-23T06:48:56.000000,17336.0,83.88552856445312
2019-05-23T06:48:57.000000,17337.0,-87.10964965820312
2019-05-23T06:48:58.000000,17338.0,-13.104829788208008
2019-05-23T06:48:59.000000,17339.0,-101.10001373291016
2019-05-23T06:49:00.000000,17340.0,-136.09518432617188
2019-05-23T06:49:01.000000,17341.0,95.90962982177734
2019-05-23T06:49:02.000000,17342.0,-66.08555603027344
2019-05-23T06:49:03.000000,17343.0,-58.08073043823242
2019-05-23T06:49:04.000000,17344.0,-15.075912475585938
2019-05-23T06:49:05.000000,17345.0,-0.0710926055908203
2019-05-23T06:49:06.000000,17346.0,210.9337158203125
2019-05-23T06:49:07.000000,17347.0,118.93854522705078
2019-05-23T06:49:08.000000,17348.0,96.94336700439452
2019-05-23T06:49:09.000000,17349.0,170.94818115234375
2019-05-23T06:49:10.000000,17350.0,162.9530029296875
2019-05-23T06:49:11.000000,17351.0,200.95782470703125
2019-05-23T06:49:12.000000,17352.0,173.962646484375
2019-05-23T06:49:13.000000,17353.0,172.96746826171875
2019-05-23T06:49:14.000000,17354.0,132.9722900390625
2019-05-23T06:49:15.000000,17355.0,128.97711181640625
2019-05-23T06:49:16.000000,17356.0,149.98193359375
2019-05-23T06:49:17.000000,17357.0,127.98674774169922
2019-05-23T06:49:18.000000,17358.0,136.99154663085938
2019-05-23T06:49:19.000000,17359.0,69.99638366699219
2019-05-23T06:49:20.000000,17360.0,61.001197814941406
2019-05-23T06:49:21.000000,17361.0,10.006019592285156
2019-05-23T06:49:22.000000,17362.0,-56.98916244506836
2019-05-23T06:49:23.000000,17363.0,7.015658378601074
2019-05-23T06:49:24.000000,17364.0,-4.979522228240967
2019-05-23T06:49:25.000000,17365.0,-5.974702835083008
2019-05-23T06:49:26.000000,17366.0,-69.96987915039062
2019-05-23T06:49:27.000000,17367.0,-179.96505737304688
2019-05-23T06:49:28.000000,17368.0,-177.96023559570312
2019-05-23T06:49:29.000000,17369.0,-146.95541381835938
2019-05-23T06:49:30.000000,17370.0,-49.95060348510742
2019-05-23T06:49:31.000000,17371.0,-87.94578552246094
2019-05-23T06:49:32.000000,17372.0,-215.94097900390625
2019-05-23T06:49:33.000000,17373.0,-209.9361572265625
2019-05-23T06:49:34.000000,17374.0,-192.93133544921875
2019-05-23T06:49:35.000000,17375.0,-139.926513671875
2019-05-23T06:49:36.000000,17376.0,-163.92169189453125
2019-05-23T06:49:37.000000,17377.0,-259.9168701171875
2019-05-23T06:49:38.000000,17378.0,-265.9120483398437
2019-05-23T06:49:39.000000,17379.0,-245.9072265625
2019-05-23T06:49:40.000000,17380.0,-166.90240478515625
2019-05-23T06:49:41.000000,17381.0,-96.89759063720705
2019-05-23T06:49:42.000000,17382.0,-138.89276123046875
2019-05-23T06:49:43.000000,17383.0,-199.887939453125
2019-05-23T06:49:44.000000,17384.0,-171.88311767578125
2019-05-23T06:49:45.000000,17385.0,-139.87832641601562
2019-05-23T06:49:46.000000,17386.0,-136.87350463867188
2019-05-23T06:49:47.000000,17387.0,-97.8686752319336
2019-05-23T06:49:48.000000,17388.0,-154.86386108398438
2019-05-23T06:49:49.000000,17389.0,-178.85903930664062
2019-05-23T06:49:50.000000,17390.0,-158.85421752929688
2019-05-23T06:49:51.000000,17391.0,-244.84939575195312
2019-05-23T06:49:52.000000,17392.0,-228.84457397460935
2019-05-23T06:49:53.000000,17393.0,-217.8397521972656
2019-05-23T06:49:54.000000,17394.0,-226.83493041992188
2019-05-23T06:49:55.000000,17395.0,-196.83010864257807
2019-05-23T06:49:56.000000,17396.0,-238.8252868652344
2019-05-23T06:49:57.000000,17397.0,-218.82046508789065
2019-05-23T06:49:58.000000,17398.0,-205.815673828125
2019-05-23T06:49:59.000000,17399.0,-96.8108367919922
2019-05-23T06:50:00.000000,17400.0,-24.806020736694336
2019-05-23T06:50:01.000000,17401.0,-37.80120086669922
2019-05-23T06:50:02.000000,17402.0,20.2036190032959
2019-05-23T06:50:03.000000,17403.0,-152.79156494140625
2019-05-23T06:50:04.000000,17404.0,-78.7867431640625
2019-05-23T06:50:05.000000,17405.0,102.21807861328124
2019-05-23T06:50:06.000000,17406.0,-5.777102947235107
2019-05-23T06:50:07.000000,17407.0,103.22771453857422
2019-05-23T06:50:08.000000,17408.0,76.23253631591797
2019-05-23T06:50:09.000000,17409.0,-15.762643814086914
2019-05-23T06:50:10.000000,17410.0,100.24217224121094
2019-05-23T06:50:11.000000,17411.0,27.246994018554688
2019-05-23T06:50:12.000000,17412.0,-37.74818420410156
2019-05-23T06:50:13.000000,17413.0,7.256633758544922
2019-05-23T06:50:14.000000,17414.0,-49.738548278808594
2019-05-23T06:50:15.000000,17415.0,-78.73372650146484
2019-05-23T06:50:16.000000,17416.0,-46.72890853881836
2019-05-23T06:50:17.000000,17417.0,-43.72408676147461
2019-05-23T06:50:18.000000,17418.0,-40.719268798828125
2019-05-23T06:50:19.000000,17419.0,-129.71444702148438
2019-05-23T06:50:20.000000,17420.0,-185.70962524414065
2019-05-23T06:50:21.000000,17421.0,-211.70480346679688
2019-05-23T06:50:22.000000,17422.0,-200.69998168945312
2019-05-23T06:50:23.000000,17423.0,-39.69517135620117
2019-05-23T06:50:24.000000,17424.0,-51.69035339355469
2019-05-23T06:50:25.000000,17425.0,-71.68553161621094
2019-05-23T06:50:26.000000,17426.0,-102.6807098388672
2019-05-23T06:50:27.000000,17427.0,-138.6759033203125
2019-05-23T06:50:28.000000,17428.0,52.32892608642578
2019-05-23T06:50:29.000000,17429.0,28.333744049072266
2019-05-23T06:50:30.000000,17430.0,63.33856201171875
2019-05-23T06:50:31.000000,17431.0,80.3433837890625
2019-05-23T06:50:32.000000,17432.0,-73.65179443359375
2019-05-23T06:50:33.000000,17433.0,81.35302734375
2019-05-23T06:50:34.000000,17434.0,140.35784912109375
2019-05-23T06:50:35.000000,17435.0,185.3626708984375
2019-05-23T06:50:36.000000,17436.0,185.36749267578125
2019-05-23T06:50:37.000000,17437.0,86.37229919433594
2019-05-23T06:50:38.000000,17438.0,137.37713623046875
2019-05-23T06:50:39.000000,17439.0,60.38194274902344
2019-05-23T06:50:40.000000,17440.0,40.38676071166992
2019-05-23T06:50:41.000000,17441.0,26.391578674316406
2019-05-23T06:50:42.000000,17442.0,44.39640045166016
2019-05-23T06:50:43.000000,17443.0,68.4012222290039
2019-05-23T06:50:44.000000,17444.0,64.40603637695312
2019-05-23T06:50:45.000000,17445.0,120.41085052490234
2019-05-23T06:50:46.000000,17446.0,-26.584321975708008
2019-05-23T06:50:47.000000,17447.0,3.420496940612793
2019-05-23T06:50:48.000000,17448.0,75.4253158569336
2019-05-23T06:50:49.000000,17449.0,5.430135726928711
2019-05-23T06:50:50.000000,17450.0,-31.56504440307617
2019-05-23T06:50:51.000000,17451.0,-123.56022644042967
2019-05-23T06:50:52.000000,17452.0,9.444595336914062
2019-05-23T06:50:53.000000,17453.0,73.44941711425781
2019-05-23T06:50:54.000000,17454.0,13.454233169555664
2019-05-23T06:50:55.000000,17455.0,19.45905303955078
2019-05-23T06:50:56.000000,17456.0,-100.53612518310548
2019-05-23T06:50:57.000000,17457.0,-18.531307220458984
2019-05-23T06:50:58.000000,17458.0,138.4735107421875
2019-05-23T06:50:59.000000,17459.0,133.47833251953125
2019-05-23T06:51:00.000000,17460.0,189.483154296875
2019-05-23T06:51:01.000000,17461.0,224.48797607421875
2019-05-23T06:51:02.000000,17462.0,125.49279022216795
2019-05-23T06:51:03.000000,17463.0,149.49761962890625
2019-05-23T06:51:04.000000,17464.0,298.50244140625
2019-05-23T06:51:05.000000,17465.0,224.50726318359372
2019-05-23T06:51:06.000000,17466.0,234.51205444335935
2019-05-23T06:51:07.000000,17467.0,308.51690673828125
2019-05-23T06:51:08.000000,17468.0,241.52169799804688
2019-05-23T06:51:09.000000,17469.0,344.5265197753906
2019-05-23T06:51:10.000000,17470.0,280.5313415527344
2019-05-23T06:51:11.000000,17471.0,172.53616333007812
2019-05-23T06:51:12.000000,17472.0,305.5409851074219
2019-05-23T06:51:13.000000,17473.0,281.5458068847656
2019-05-23T06:51:14.000000,17474.0,218.55062866210935
2019-05-23T06:51:15.000000,17475.0,248.55545043945312
2019-05-23T06:51:16.000000,17476.0,208.56027221679688
2019-05-23T06:51:17.000000,17477.0,176.56509399414062
2019-05-23T06:51:18.000000,17478.0,198.5699157714844
2019-05-23T06:51:19.000000,17479.0,128.57470703125
2019-05-23T06:51:20.000000,17480.0,49.57954025268555
2019-05-23T06:51:21.000000,17481.0,90.58435821533205
2019-05-23T06:51:22.000000,17482.0,116.58917999267578
2019-05-23T06:51:23.000000,17483.0,117.59400177001952
2019-05-23T06:51:24.000000,17484.0,98.59881591796876
2019-05-23T06:51:25.000000,17485.0,-20.3963623046875
2019-05-23T06:51:26.000000,17486.0,-60.39154052734375
2019-05-23T06:51:27.000000,17487.0,-13.386722564697266
2019-05-23T06:51:28.000000,17488.0,-112.38190460205078
2019-05-23T06:51:29.000000,17489.0,-102.37708282470705
2019-05-23T06:51:30.000000,17490.0,22.62773704528809
2019-05-23T06:51:31.000000,17491.0,-130.36744689941406
2019-05-23T06:51:32.000000,17492.0,-172.36260986328125
2019-05-23T06:51:33.000000,17493.0,-9.357805252075195
2019-05-23T06:51:34.000000,17494.0,-121.35298919677734
2019-05-23T06:51:35.000000,17495.0,-113.3481674194336
2019-05-23T06:51:36.000000,17496.0,25.65665435791016
2019-05-23T06:51:37.000000,17497.0,-110.3385238647461
2019-05-23T06:51:38.000000,17498.0,-44.33370971679688
2019-05-23T06:51:39.000000,17499.0,50.67111206054688
2019-05-23T06:51:40.000000,17500.0,-104.32406616210938
2019-05-23T06:51:41.000000,17501.0,-53.31924819946289
2019-05-23T06:51:42.000000,17502.0,15.685569763183594
2019-05-23T06:51:43.000000,17503.0,36.690391540527344
2019-05-23T06:51:44.000000,17504.0,141.69522094726562
2019-05-23T06:51:45.000000,17505.0,-17.299972534179688
2019-05-23T06:51:46.000000,17506.0,-86.29515075683594
2019-05-23T06:51:47.000000,17507.0,140.70965576171875
2019-05-23T06:51:48.000000,17508.0,137.7144775390625
2019-05-23T06:51:49.000000,17509.0,127.71930694580078
2019-05-23T06:51:50.000000,17510.0,193.72412109375
2019-05-23T06:51:51.000000,17511.0,81.72894287109375
2019-05-23T06:51:52.000000,17512.0,123.73377227783205
2019-05-23T06:51:53.000000,17513.0,198.73858642578125
2019-05-23T06:51:54.000000,17514.0,33.743404388427734
2019-05-23T06:51:55.000000,17515.0,-19.25177574157715
2019-05-23T06:51:56.000000,17516.0,39.75304412841797
2019-05-23T06:51:57.000000,17517.0,-33.24213790893555
2019-05-23T06:51:58.000000,17518.0,20.76268196105957
2019-05-23T06:51:59.000000,17519.0,103.76750183105467
2019-05-23T06:52:00.000000,17520.0,-20.227678298950195
2019-05-23T06:52:01.000000,17521.0,9.777141571044922
2019-05-23T06:52:02.000000,17522.0,47.781959533691406
2019-05-23T06:52:03.000000,17523.0,-84.21321868896484
2019-05-23T06:52:04.000000,17524.0,-68.20840454101562
2019-05-23T06:52:05.000000,17525.0,-69.20358276367188
2019-05-23T06:52:06.000000,17526.0,-109.19876098632812
2019-05-23T06:52:07.000000,17527.0,-45.19394302368164
2019-05-23T06:52:08.000000,17528.0,-73.18912506103516
2019-05-23T06:52:09.000000,17529.0,-137.18429565429688
2019-05-23T06:52:10.000000,17530.0,-115.17948150634766
2019-05-23T06:52:11.000000,17531.0,-57.17466354370117
2019-05-23T06:52:12.000000,17532.0,6.830155372619629
2019-05-23T06:52:13.000000,17533.0,12.83497428894043
2019-05-23T06:52:14.000000,17534.0,-73.16020202636719
2019-05-23T06:52:15.000000,17535.0,-81.15538787841797
2019-05-23T06:52:16.000000,17536.0,-44.15056610107422
2019-05-23T06:52:17.000000,17537.0,-58.14574813842773
2019-05-23T06:52:18.000000,17538.0,-18.140926361083984
2019-05-23T06:52:19.000000,17539.0,-42.1361083984375
2019-05-23T06:52:20.000000,17540.0,-57.13128662109375
2019-05-23T06:52:21.000000,17541.0,2.8735313415527344
2019-05-23T06:52:22.000000,17542.0,99.87834930419922
2019-05-23T06:52:23.000000,17543.0,51.88317108154297
2019-05-23T06:52:24.000000,17544.0,-119.11200714111328
2019-05-23T06:52:25.000000,17545.0,18.89280891418457
2019-05-23T06:52:26.000000,17546.0,103.89762878417967
2019-05-23T06:52:27.000000,17547.0,64.90245056152344
2019-05-23T06:52:28.000000,17548.0,167.90725708007812
2019-05-23T06:52:29.000000,17549.0,69.9120864868164
2019-05-23T06:52:30.000000,17550.0,-67.08309173583984
2019-05-23T06:52:31.000000,17551.0,-8.07827377319336
2019-05-23T06:52:32.000000,17552.0,17.926546096801758
2019-05-23T06:52:33.000000,17553.0,-2.068634510040283
2019-05-23T06:52:34.000000,17554.0,-0.0638151168823242
2019-05-23T06:52:35.000000,17555.0,-86.05899810791016
2019-05-23T06:52:36.000000,17556.0,-80.0541763305664
2019-05-23T06:52:37.000000,17557.0,-28.04935646057129
2019-05-23T06:52:38.000000,17558.0,-111.04454040527344
2019-05-23T06:52:39.000000,17559.0,-70.03971862792969
2019-05-23T06:52:40.000000,17560.0,-66.03489685058594
2019-05-23T06:52:41.000000,17561.0,-50.03007888793945
2019-05-23T06:52:42.000000,17562.0,0.974740982055664
2019-05-23T06:52:43.000000,17563.0,-1.020439624786377
2019-05-23T06:52:44.000000,17564.0,8.984380722045898
2019-05-23T06:52:45.000000,17565.0,-158.01080322265625
2019-05-23T06:52:46.000000,17566.0,-76.0059814453125
2019-05-23T06:52:47.000000,17567.0,6.998838424682617
2019-05-23T06:52:48.000000,17568.0,-64.996337890625
2019-05-23T06:52:49.000000,17569.0,20.00847816467285
2019-05-23T06:52:50.000000,17570.0,-67.98670196533203
2019-05-23T06:52:51.000000,17571.0,-34.98188400268555
2019-05-23T06:52:52.000000,17572.0,-21.97706413269043
2019-05-23T06:52:53.000000,17573.0,-88.97224426269531
2019-05-23T06:52:54.000000,17574.0,-73.96742248535156
2019-05-23T06:52:55.000000,17575.0,-207.96261596679688
2019-05-23T06:52:56.000000,17576.0,-93.9577865600586
2019-05-23T06:52:57.000000,17577.0,8.047033309936523
2019-05-23T06:52:58.000000,17578.0,-110.94815063476562
2019-05-23T06:52:59.000000,17579.0,-135.94332885742188
2019-05-23T06:53:00.000000,17580.0,-110.93850708007812
2019-05-23T06:53:01.000000,17581.0,-48.93368911743164
2019-05-23T06:53:02.000000,17582.0,-127.92887115478516
2019-05-23T06:53:03.000000,17583.0,-97.9240493774414
2019-05-23T06:53:04.000000,17584.0,-14.919229507446287
2019-05-23T06:53:05.000000,17585.0,-159.91439819335938
2019-05-23T06:53:06.000000,17586.0,-56.90959167480469
2019-05-23T06:53:07.000000,17587.0,-50.90476989746094
2019-05-23T06:53:08.000000,17588.0,-165.89996337890625
2019-05-23T06:53:09.000000,17589.0,-42.89513397216797
2019-05-23T06:53:10.000000,17590.0,-61.89031219482422
2019-05-23T06:53:11.000000,17591.0,-18.88549423217773
2019-05-23T06:53:12.000000,17592.0,1.1193265914916992
2019-05-23T06:53:13.000000,17593.0,-48.8758544921875
2019-05-23T06:53:14.000000,17594.0,10.128965377807615
2019-05-23T06:53:15.000000,17595.0,0.1337852478027343
2019-05-23T06:53:16.000000,17596.0,88.13860321044922
2019-05-23T06:53:17.000000,17597.0,89.14342498779297
2019-05-23T06:53:18.000000,17598.0,16.148242950439453
2019-05-23T06:53:19.000000,17599.0,29.153064727783203
2019-05-23T06:53:20.000000,17600.0,29.157882690429688
2019-05-23T06:53:21.000000,17601.0,73.16270446777344
2019-05-23T06:53:22.000000,17602.0,53.16752243041992
2019-05-23T06:53:23.000000,17603.0,35.172340393066406
2019-05-23T06:53:24.000000,17604.0,26.17716217041016
2019-05-23T06:53:25.000000,17605.0,63.181976318359375
2019-05-23T06:53:26.000000,17606.0,110.18679809570312
2019-05-23T06:53:27.000000,17607.0,110.19161987304688
2019-05-23T06:53:28.000000,17608.0,185.19644165039065
2019-05-23T06:53:29.000000,17609.0,109.20125579833984
2019-05-23T06:53:30.000000,17610.0,131.20608520507812
2019-05-23T06:53:31.000000,17611.0,212.21090698242188
2019-05-23T06:53:32.000000,17612.0,39.21571731567383
2019-05-23T06:53:33.000000,17613.0,48.22053527832031
2019-05-23T06:53:34.000000,17614.0,57.22535705566406
2019-05-23T06:53:35.000000,17615.0,20.230175018310547
2019-05-23T06:53:36.000000,17616.0,58.23499298095703
2019-05-23T06:53:37.000000,17617.0,-50.76018524169922
2019-05-23T06:53:38.000000,17618.0,0.244633674621582
2019-05-23T06:53:39.000000,17619.0,62.24945068359375
2019-05-23T06:53:40.000000,17620.0,100.2542724609375
